lakeid,lakename,year4,daynum,sampledate,standard_taxon_code,group_code,taxon_name,number_per_net,mean_length,mean_individ_biomass,net_efficiency_measured,net_efficiency_mean,abundance_raw,abundance,biomass
T,Tuesday Lake,2002,162,6/11/02,BOSM,CLAD,Bosmina longirostris,28.209375,0.224984556,0.368348184,NA,0.082763797,399.0810198,4821.927411,0.001776148
T,Tuesday Lake,2002,162,6/11/02,FCHYD,CLAD,Chydorus,6.26875,0.1925155,0.233265072,NA,0.163902147,88.68467107,541.0830355,0.000126216
T,Tuesday Lake,2002,162,6/11/02,CYCLO,OCOP,Cyclopoid,949.715625,0.417552131,0.911369725,NA,0.141448413,13435.72767,94986.76888,0.086568065
T,Tuesday Lake,2002,162,6/11/02,DIA,CLAD,Diaphanosoma birgei,3.134375,0.390089,0.288229661,NA,0.098631987,44.34233553,449.5735785,0.00012958
T,Tuesday Lake,2002,162,6/11/02,MESOC,CCOP,Mesocyclops edax,119.10625,0.656983553,1.081665957,NA,0.182725419,1685.00875,9221.534472,0.00997462
T,Tuesday Lake,2002,162,6/11/02,NAUP,OCOP,Nauplii,824.340625,0.1569933,0.837621066,NA,0.119847113,11662.03425,97307.59406,0.081506891
R,Peter Lake,2002,168,6/17/02,BOSM,CLAD,Bosmina longirostris,25451.8775,0.26223,0.539055171,NA,0.173873146,360070.4102,2070879.94,1.116318541
R,Peter Lake,2002,168,6/17/02,FCHYD,CLAD,Chydorus,32.6725,0.21146,0.295709445,NA,0.177230056,462.2213225,2608.030106,0.000771219
R,Peter Lake,2002,168,6/17/02,CYCLO,OCOP,Cyclopoid,11206.6675,0.397790875,0.78564125,NA,0.247252533,158541.9136,641214.5182,0.503764576
R,Peter Lake,2002,168,6/17/02,DAPH,CLAD,Daphnia,522.76,0.447799375,1.009990704,NA,0.177230056,7395.54116,41728.4817,0.042145379
R,Peter Lake,2002,168,6/17/02,DIA,CLAD,Diaphanosoma birgei,65.345,0.533555,0.826743476,NA,0.0375,924.442645,24651.80387,0.020380718
R,Peter Lake,2002,168,6/17/02,MESOC,CCOP,Mesocyclops edax,6207.775,0.715301625,1.662084225,NA,0.231808059,87822.05128,378856.7646,0.629691852
R,Peter Lake,2002,168,6/17/02,NAUP,OCOP,Nauplii,784.14,0.186339167,0.91202676,NA,0.143749886,11093.31174,77170.9256,0.070381949
T,Tuesday Lake,2002,169,6/18/02,BOSM,CLAD,Bosmina longirostris,131.525625,0.191715239,0.283049892,NA,0.082763797,1860.706966,22482.1364,0.006363566
T,Tuesday Lake,2002,169,6/18/02,CYCLO,OCOP,Cyclopoid,507.313125,0.41783447,0.895219346,NA,0.141448413,7177.012581,50739.43535,0.045422924
T,Tuesday Lake,2002,169,6/18/02,DIA,CLAD,Diaphanosoma birgei,6.263125,0.357059831,0.236517993,NA,0.098631987,88.6050936,898.3403451,0.000212474
T,Tuesday Lake,2002,169,6/18/02,MESOC,CCOP,Mesocyclops edax,513.57625,0.73029411,1.662896934,NA,0.182725419,7265.617675,39762.49016,0.066120923
T,Tuesday Lake,2002,169,6/18/02,NAUP,OCOP,Nauplii,554.2865625,0.143815561,0.80378328,NA,0.119847113,7841.550783,65429.61754,0.052591233
R,Peter Lake,2002,175,6/24/02,BOSM,CLAD,Bosmina longirostris,54497.095,0.227936875,0.381280814,NA,0.173873146,770976.1825,4434130.286,1.690648804
R,Peter Lake,2002,175,6/24/02,CDAP,CLAD,Ceriodaphnia,30.0425,0.33235,0.349321952,NA,0.2135,425.0144336,1990.699923,0.000695395
R,Peter Lake,2002,175,6/24/02,CYCLO,OCOP,Cyclopoid,9193.005,0.441062375,1.104815467,NA,0.247252533,130054.4167,525998.3195,0.581131079
R,Peter Lake,2002,175,6/24/02,DAPH,CLAD,Daphnia,570.8075,0.439311852,0.872053934,NA,0.177230056,8075.274238,45563.79662,0.039734088
R,Peter Lake,2002,175,6/24/02,MESOC,CCOP,Mesocyclops edax,871.2325,0.881632759,4.17224344,NA,0.231808059,12325.41857,53170.79407,0.221841497
R,Peter Lake,2002,175,6/24/02,NAUP,OCOP,Nauplii,3514.9725,0.1468085,0.810024163,NA,0.143749886,49726.68873,345925.066,0.280207662
T,Tuesday Lake,2002,176,6/25/02,BOSM,CLAD,Bosmina longirostris,150.375,0.255325292,0.521246352,NA,0.082763797,2127.371073,25704.12618,0.013398182
T,Tuesday Lake,2002,176,6/25/02,CYCLO,OCOP,Cyclopoid,438.59375,0.428892494,0.973683099,NA,0.141448413,6204.832295,43866.39755,0.04271197
T,Tuesday Lake,2002,176,6/25/02,MESOC,CCOP,Mesocyclops edax,169.171875,0.708887778,1.47382496,NA,0.182725419,2393.292457,13097.75328,0.019303796
T,Tuesday Lake,2002,176,6/25/02,NAUP,OCOP,Nauplii,479.3203125,0.162849988,0.851703797,NA,0.119847113,6780.995294,56580.38071,0.048189725
R,Peter Lake,2002,182,7/1/02,BOSM,CLAD,Bosmina longirostris,31345.33,0.245777625,0.466010269,NA,0.173873146,443445.7078,2550397.908,1.188511614
R,Peter Lake,2002,182,7/1/02,CALA,OCOP,Calanoid,31.63,0.7942,2.057655982,NA,0.168478539,447.4729644,2655.964173,0.005465061
R,Peter Lake,2002,182,7/1/02,CDAP,CLAD,Ceriodaphnia,506.08,0.350048125,0.423014829,NA,0.2135,7159.567431,33534.27368,0.014185495
R,Peter Lake,2002,182,7/1/02,CYCLO,OCOP,Cyclopoid,7559.57,0.374812875,0.679501096,NA,0.247252533,106946.0385,432537.6867,0.293909832
R,Peter Lake,2002,182,7/1/02,DAPH,CLAD,Daphnia,6104.59,0.486787125,1.177635883,NA,0.177230056,86362.28214,487289.1424,0.573849179
R,Peter Lake,2002,182,7/1/02,DIA,CLAD,Diaphanosoma birgei,158.15,0.418358,0.505498759,NA,0.0375,2237.364822,59663.06193,0.030159604
R,Peter Lake,2002,182,7/1/02,MESOC,CCOP,Mesocyclops edax,6768.82,0.770928625,2.360989955,NA,0.231808059,95759.21439,413097.0026,0.975317874
R,Peter Lake,2002,182,7/1/02,NAUP,OCOP,Nauplii,9583.89,0.14227625,0.79704038,NA,0.143749886,135584.3082,943195.9371,0.751765248
T,Tuesday Lake,2002,183,7/2/02,BOSM,CLAD,Bosmina longirostris,308.845,0.2239535,0.367822749,NA,0.082763797,4369.262969,52791.9591,0.019418084
T,Tuesday Lake,2002,183,7/2/02,CYCLO,OCOP,Cyclopoid,418.56625,0.411324037,0.87188217,NA,0.141448413,5921.501129,41863.32688,0.036499888
T,Tuesday Lake,2002,183,7/2/02,MESOC,CCOP,Mesocyclops edax,548.60625,0.734310841,1.715004767,NA,0.182725419,7761.1908,42474.6094,0.072844158
T,Tuesday Lake,2002,183,7/2/02,NAUP,OCOP,Nauplii,1032.1925,0.164548055,0.855273762,NA,0.119847113,14602.53676,121843.0413,0.104209156
R,Peter Lake,2002,189,7/8/02,BOSM,CLAD,Bosmina longirostris,32367.75,0.232994875,0.404261352,NA,0.173873146,457909.9919,2633586.626,1.06465729
R,Peter Lake,2002,189,7/8/02,CALA,OCOP,Calanoid,31.425,0.79361,2.054197764,NA,0.168478539,444.5728077,2638.750368,0.005420515
R,Peter Lake,2002,189,7/8/02,CDAP,CLAD,Ceriodaphnia,219.975,0.373835714,0.511967672,NA,0.2135,3112.009654,14576.15763,0.007462521
R,Peter Lake,2002,189,7/8/02,CYCLO,OCOP,Cyclopoid,9993.15,0.406952125,0.895730362,NA,0.247252533,141374.1528,571780.4033,0.512161068
R,Peter Lake,2002,189,7/8/02,DAPH,CLAD,Daphnia,9301.8,0.4595555,1.017535105,NA,0.177230056,131593.5511,742501.322,0.755521161
R,Peter Lake,2002,189,7/8/02,DIA,CLAD,Diaphanosoma birgei,659.925,0.386778571,0.371751061,NA,0.0375,9336.028962,248960.7723,0.092551431
R,Peter Lake,2002,189,7/8/02,MESOC,CCOP,Mesocyclops edax,942.75,0.816073333,3.100013636,NA,0.231808059,13337.18423,57535.46396,0.178360723
R,Peter Lake,2002,189,7/8/02,NAUP,OCOP,Nauplii,6096.45,0.13876675,0.789866986,NA,0.143749886,86247.12469,599980.4746,0.473904769
R,Peter Lake,2002,196,7/15/02,BOSM,CLAD,Bosmina longirostris,20159.45,0.245340625,0.453863926,NA,0.173873146,285197.8771,1640264.087,0.744456698
R,Peter Lake,2002,196,7/15/02,CALA,OCOP,Calanoid,32.05,0.96489,3.196969811,NA,0.168478539,453.414749,2691.231481,0.008603786
R,Peter Lake,2002,196,7/15/02,CDAP,CLAD,Ceriodaphnia,128.2,0.3703125,0.476349954,NA,0.2135,1813.658996,8494.889911,0.00404654
R,Peter Lake,2002,196,7/15/02,CYCLO,OCOP,Cyclopoid,8333,0.372293125,0.6964924,NA,0.247252533,117887.8347,476791.2121,0.332081455
R,Peter Lake,2002,196,7/15/02,DAPH,CLAD,Daphnia,19230,0.571300625,1.730222562,NA,0.177230056,272048.8494,1535004.023,2.655898594
R,Peter Lake,2002,196,7/15/02,DIA,CLAD,Diaphanosoma birgei,2884.5,0.5487085,1.058146834,NA,0.0375,40807.32741,1088195.398,1.151470515
R,Peter Lake,2002,196,7/15/02,MESOC,CCOP,Mesocyclops edax,4903.65,0.706251625,1.54615203,NA,0.231808059,69372.45659,299266.8023,0.462711974
R,Peter Lake,2002,196,7/15/02,NAUP,OCOP,Nauplii,NA,0.1300635,0.767006872,NA,0.143749886,NA,NA,NA
T,Tuesday Lake,2002,197,7/16/02,BOSM,CLAD,Bosmina longirostris,315.90625,0.18312705,0.218598121,NA,0.082763797,4469.159221,53998.96333,0.011804072
T,Tuesday Lake,2002,197,7/16/02,FCHYD,CLAD,Chydorus,3.1590625,0.178251,0.191952244,NA,0.163902147,44.69159221,272.6724031,5.23E-05
T,Tuesday Lake,2002,197,7/16/02,CYCLO,OCOP,Cyclopoid,252.725,0.385704316,0.737833069,NA,0.141448413,3575.327377,25276.54651,0.018649872
T,Tuesday Lake,2002,197,7/16/02,DIA,CLAD,Diaphanosoma birgei,12.63625,0.39703475,0.32193884,NA,0.098631987,178.7663689,1812.458347,0.000583501
T,Tuesday Lake,2002,197,7/16/02,MESOC,CCOP,Mesocyclops edax,214.81625,0.720662403,1.609236578,NA,0.182725419,3039.028271,16631.66672,0.026764286
T,Tuesday Lake,2002,197,7/16/02,NAUP,OCOP,Nauplii,1010.9,0.1502385,0.817244173,NA,0.119847113,14301.30951,119329.6119,0.09752143
R,Peter Lake,2002,203,7/22/02,BOSM,CLAD,Bosmina longirostris,10241.055,0.255314,0.515341835,NA,0.173873146,144881.2912,833258.5825,0.429413007
R,Peter Lake,2002,203,7/22/02,CDAP,CLAD,Ceriodaphnia,33.4675,0.40038,0.579709584,NA,0.2135,473.4682718,2217.649985,0.001285593
R,Peter Lake,2002,203,7/22/02,FCHYD,CLAD,Chydorus,100.4025,0.212646667,0.315673481,NA,0.177230056,1420.404815,8014.469133,0.002529955
R,Peter Lake,2002,203,7/22/02,CYCLO,OCOP,Cyclopoid,10910.405,0.351035125,0.623544821,NA,0.247252533,154350.6566,624263.1974,0.389256084
R,Peter Lake,2002,203,7/22/02,DAPH,CLAD,Daphnia,8132.6025,0.594111375,1.930620118,NA,0.177230056,115052.7901,649171.9998,1.253304523
R,Peter Lake,2002,203,7/22/02,DIA,CLAD,Diaphanosoma birgei,4183.4375,0.523837875,0.904250707,NA,0.0375,59183.53398,1578227.573,1.427113398
R,Peter Lake,2002,203,7/22/02,MESOC,CCOP,Mesocyclops edax,2476.595,0.791311667,2.580069335,NA,0.231808059,35036.65211,151145.0993,0.389964836
R,Peter Lake,2002,203,7/22/02,NAUP,OCOP,Nauplii,10609.1975,0.12951,0.766388996,NA,0.143749886,150089.4422,1044101.297,0.800187744
T,Tuesday Lake,2002,204,7/23/02,BOSM,CLAD,Bosmina longirostris,1596.133,0.197100475,0.258859333,NA,0.082763797,22580.66283,272832.612,0.070625268
T,Tuesday Lake,2002,204,7/23/02,CYCLO,OCOP,Cyclopoid,528.044,0.41793362,0.893880663,NA,0.141448413,7470.294468,52812.85478,0.04720839
T,Tuesday Lake,2002,204,7/23/02,DAPH,CLAD,Daphnia,24.002,0.70294425,3.008708946,NA,0.14,339.5588395,2425.420282,0.007297384
T,Tuesday Lake,2002,204,7/23/02,DIA,CLAD,Diaphanosoma birgei,72.006,0.361904917,0.265922515,NA,0.098631987,1018.676518,10328.05427,0.002746462
T,Tuesday Lake,2002,204,7/23/02,MESOC,CCOP,Mesocyclops edax,426.0355,0.725686862,1.64504826,NA,0.182725419,6027.169401,32984.84378,0.05426166
T,Tuesday Lake,2002,204,7/23/02,NAUP,OCOP,Nauplii,1308.109,0.145046013,0.806828022,NA,0.119847113,18505.95675,154413.0372,0.124584765
R,Peter Lake,2002,210,7/29/02,FCHYD,CLAD,Alona,30.59,0.23554,0.388448363,NA,0.177230056,432.7599741,2441.797871,0.000948512
R,Peter Lake,2002,210,7/29/02,BOSM,CLAD,Bosmina longirostris,2141.3,0.250737727,0.504908327,NA,0.173873146,30293.19819,174225.8588,0.087968087
R,Peter Lake,2002,210,7/29/02,CDAP,CLAD,Ceriodaphnia,84.9,NA,NA,NA,0.2135,1201.089304,5625.711025,NA
R,Peter Lake,2002,210,7/29/02,FCHYD,CLAD,Chydorus,183.54,0.22569,0.356430722,NA,0.177230056,2596.559845,14650.78723,0.005221991
R,Peter Lake,2002,210,7/29/02,CYCLO,OCOP,Cyclopoid,5903.87,0.36581975,0.640261642,NA,0.247252533,83522.67501,337803.1121,0.216282375
R,Peter Lake,2002,210,7/29/02,DAPH,CLAD,Daphnia,1193.01,0.65557359,2.526654412,NA,0.177230056,16877.63899,95230.11698,0.240613595
R,Peter Lake,2002,210,7/29/02,DIA,CLAD,Diaphanosoma birgei,2477.79,0.443089726,0.523913499,NA,0.0375,35053.55791,934761.5442,0.489734191
R,Peter Lake,2002,210,7/29/02,MESOC,CCOP,Mesocyclops edax,1437.73,0.776963191,2.766368105,NA,0.231808059,20339.71879,87743.79486,0.242731635
R,Peter Lake,2002,210,7/29/02,NAUP,OCOP,Nauplii,4313.19,0.126171625,0.757802748,NA,0.143749886,61019.15636,424481.425,0.32167319
T,Tuesday Lake,2002,211,7/30/02,BOSM,CLAD,Bosmina longirostris,2100.483333,0.20770314,0.293794729,NA,0.082763797,29715.76048,359042.9835,0.105484936
T,Tuesday Lake,2002,211,7/30/02,FCHYD,CLAD,Chydorus,5.441666667,0.294108823,0.681203998,NA,0.163902147,76.98383544,469.6938813,0.000319957
T,Tuesday Lake,2002,211,7/30/02,CYCLO,OCOP,Cyclopoid,331.9416667,0.393192119,0.761182747,NA,0.141448413,4696.013962,33199.48155,0.025270873
T,Tuesday Lake,2002,211,7/30/02,DIA,CLAD,Diaphanosoma birgei,27.20833333,0.487973164,0.729940389,NA,0.098631987,384.9191772,3902.579552,0.00284865
T,Tuesday Lake,2002,211,7/30/02,MESOC,CCOP,Mesocyclops edax,304.7333333,0.687514124,1.347547918,NA,0.182725419,4311.094784,23593.29538,0.031793096
T,Tuesday Lake,2002,211,7/30/02,NAUP,OCOP,Nauplii,1529.108333,0.168494755,0.863733745,NA,0.119847113,21632.45776,180500.449,0.155904329
R,Peter Lake,2002,217,8/5/02,BOSM,CLAD,Bosmina longirostris,4255.1,0.22015481,0.362176709,NA,0.173873146,60197.35096,346214.1932,0.125390717
R,Peter Lake,2002,217,8/5/02,FCHYD,CLAD,Chydorus,125.15,0.1963725,0.25014228,NA,0.177230056,1770.510322,9989.898777,0.002498896
R,Peter Lake,2002,217,8/5/02,CYCLO,OCOP,Cyclopoid,3003.6,0.376969487,0.674923594,NA,0.247252533,42492.24774,171857.6845,0.115990806
R,Peter Lake,2002,217,8/5/02,DAPH,CLAD,Daphnia,344.1625,0.728165455,3.346805192,NA,0.177230056,4868.903387,27472.22164,0.091944174
R,Peter Lake,2002,217,8/5/02,DIA,CLAD,Diaphanosoma birgei,3472.9125,0.523095949,0.846739803,NA,0.0375,49131.66145,1310177.639,1.109379556
R,Peter Lake,2002,217,8/5/02,MESOC,CCOP,Mesocyclops edax,1376.65,0.803619545,2.730803276,NA,0.231808059,19475.61355,84016.11929,0.229431494
R,Peter Lake,2002,217,8/5/02,NAUP,OCOP,Nauplii,4317.675,0.125171125,0.75336859,NA,0.143749886,61082.60613,424922.8151,0.320123502
T,Tuesday Lake,2002,218,8/6/02,BOSM,CLAD,Bosmina longirostris,1471.9225,0.194756725,0.252608407,NA,0.082763797,20823.44371,251600.8756,0.063556496
T,Tuesday Lake,2002,218,8/6/02,CYCLO,OCOP,Cyclopoid,1041.306875,0.386898975,0.733800529,NA,0.141448413,14731.47879,104147.3604,0.076423388
T,Tuesday Lake,2002,218,8/6/02,DIA,CLAD,Diaphanosoma birgei,62.635,0.48937475,0.669109336,NA,0.098631987,886.1039876,8983.941325,0.006011239
T,Tuesday Lake,2002,218,8/6/02,MESOC,CCOP,Mesocyclops edax,649.838125,0.716071729,1.573754283,NA,0.182725419,9193.328871,50312.26045,0.079179135
T,Tuesday Lake,2002,218,8/6/02,NAUP,OCOP,Nauplii,2669.816875,0.163290513,0.85167235,NA,0.119847113,37770.18247,315153.0433,0.268407133
R,Peter Lake,2002,224,8/12/02,BOSM,CLAD,Bosmina longirostris,6060,0.214980625,0.332441291,NA,0.173873146,85731.46268,493069.0256,0.163916504
R,Peter Lake,2002,224,8/12/02,CDAP,CLAD,Ceriodaphnia,60,0.41558,0.681846655,NA,0.2135,848.8263632,3975.767509,0.002710864
R,Peter Lake,2002,224,8/12/02,CYCLO,OCOP,Cyclopoid,1350,0.365829556,0.625432637,NA,0.247252533,19098.59317,77243.26609,0.04831046
R,Peter Lake,2002,224,8/12/02,DAPH,CLAD,Daphnia,570,0.694915263,3.38353214,NA,0.177230056,8063.85045,45499.33922,0.153948477
R,Peter Lake,2002,224,8/12/02,DIA,CLAD,Diaphanosoma birgei,5010,0.51526775,0.824294525,NA,0.0375,70877.00132,1890053.369,1.557960643
R,Peter Lake,2002,224,8/12/02,MESOC,CCOP,Mesocyclops edax,750,0.8495428,3.728016734,NA,0.231808059,10610.32954,45772.0477,0.17063896
R,Peter Lake,2002,224,8/12/02,NAUP,OCOP,Nauplii,NA,0.128429,0.762148619,NA,0.143749886,NA,NA,NA
T,Tuesday Lake,2002,225,8/13/02,BOSM,CLAD,Bosmina longirostris,469.4375,0.208940117,0.301792685,NA,0.082763797,6641.182098,80242.5984,0.024216629
T,Tuesday Lake,2002,225,8/13/02,CYCLO,OCOP,Cyclopoid,1764.4375,0.370025468,0.648319694,NA,0.141448413,24961.68444,176472.0013,0.114410274
T,Tuesday Lake,2002,225,8/13/02,DIA,CLAD,Diaphanosoma birgei,16.1875,0.408839025,0.411365658,NA,0.098631987,229.0062792,2321.82566,0.000955119
T,Tuesday Lake,2002,225,8/13/02,MESOC,CCOP,Mesocyclops edax,1084.5625,0.685202947,1.352981114,NA,0.182725419,15343.42071,83969.8209,0.113609582
T,Tuesday Lake,2002,225,8/13/02,NAUP,OCOP,Nauplii,NA,0.145312908,0.805667481,NA,0.119847113,NA,NA,NA
R,Peter Lake,2002,231,8/19/02,BOSM,CLAD,Bosmina longirostris,10047.6,0.2306575,0.397441977,NA,0.173873146,142144.4628,817518.2082,0.324916053
R,Peter Lake,2002,231,8/19/02,CYCLO,OCOP,Cyclopoid,4074.86,0.354318,0.603938643,NA,0.247252533,57647.47657,233152.2187,0.140809635
R,Peter Lake,2002,231,8/19/02,DAPH,CLAD,Daphnia,809.39,0.608955172,2.40659481,NA,0.177230056,11450.52617,64608.26346,0.155485912
R,Peter Lake,2002,231,8/19/02,DIA,CLAD,Diaphanosoma birgei,4465.6,0.48416425,0.671608138,NA,0.0375,63175.31679,1684675.114,1.131441516
R,Peter Lake,2002,231,8/19/02,MESOC,CCOP,Mesocyclops edax,334.92,0.868598333,3.948001095,NA,0.231808059,4738.148759,20439.96562,0.080697007
R,Peter Lake,2002,231,8/19/02,NAUP,OCOP,Nauplii,5219.17,0.146135875,0.810340866,NA,0.143749886,73836.1515,513643.2012,0.416226076
T,Tuesday Lake,2002,232,8/20/02,BOSM,CLAD,Bosmina longirostris,991.95,0.190756286,0.241098097,NA,0.082763797,14033.22185,169557.4927,0.040879989
T,Tuesday Lake,2002,232,8/20/02,CYCLO,OCOP,Cyclopoid,3121.725,0.393341838,0.763685252,NA,0.141448413,44163.37464,312222.4835,0.238439706
T,Tuesday Lake,2002,232,8/20/02,DIA,CLAD,Diaphanosoma birgei,43.7625,0.467718,0.522469675,NA,0.098631987,619.1127286,6276.997402,0.003279541
T,Tuesday Lake,2002,232,8/20/02,MESOC,CCOP,Mesocyclops edax,729.375,0.63615552,0.982302491,NA,0.182725419,10318.54548,56470.22474,0.055470842
T,Tuesday Lake,2002,232,8/20/02,NAUP,OCOP,Nauplii,5018.1,0.143748375,0.80217705,NA,0.119847113,70991.59288,592351.2962,0.475170616
R,Peter Lake,2002,238,8/26/02,BOSM,CLAD,Bosmina longirostris,11423.9125,0.206497375,0.295450377,NA,0.173873146,161615.3017,929501.222,0.274621486
R,Peter Lake,2002,238,8/26/02,FCHYD,CLAD,Chydorus,27.5275,0.18173,0.201570339,NA,0.177230056,389.4344619,2197.338702,0.000442918
R,Peter Lake,2002,238,8/26/02,CYCLO,OCOP,Cyclopoid,3633.63,0.350807125,0.578443712,NA,0.247252533,51405.34897,207906.2585,0.120262068
R,Peter Lake,2002,238,8/26/02,DAPH,CLAD,Daphnia,1376.375,0.4880368,1.35953118,NA,0.177230056,19471.72309,109866.9351,0.149367524
R,Peter Lake,2002,238,8/26/02,DIA,CLAD,Diaphanosoma birgei,2367.365,0.513271842,0.795681986,NA,0.0375,33491.36372,893103.0325,0.710625995
R,Peter Lake,2002,238,8/26/02,MESOC,CCOP,Mesocyclops edax,330.33,0.697200833,1.452456175,NA,0.231808059,4673.213542,20159.84069,0.029281285
R,Peter Lake,2002,238,8/26/02,NAUP,OCOP,Nauplii,4101.5975,0.1585325,0.838515642,NA,0.143749886,58025.73482,403657.6064,0.338473217
T,Tuesday Lake,2002,239,8/27/02,BOSM,CLAD,Bosmina longirostris,266.45125,0.222620733,0.359777814,NA,0.082763797,3769.514092,45545.44672,0.016386241
T,Tuesday Lake,2002,239,8/27/02,CYCLO,OCOP,Cyclopoid,1752.96875,0.423524123,0.908466091,NA,0.141448413,24799.43481,175324.9427,0.159276765
T,Tuesday Lake,2002,239,8/27/02,DIA,CLAD,Diaphanosoma birgei,7.011875,0.298529731,0.127577264,NA,0.098631987,99.19773925,1005.735988,0.000128309
T,Tuesday Lake,2002,239,8/27/02,MESOC,CCOP,Mesocyclops edax,1703.885625,0.729750213,1.71091982,NA,0.182725419,24105.05064,131919.5259,0.225703731
T,Tuesday Lake,2002,239,8/27/02,NAUP,OCOP,Nauplii,NA,0.175516729,0.880903365,NA,0.119847113,NA,NA,NA
R,Peter Lake,2002,246,9/3/02,BOSM,CLAD,Bosmina longirostris,6425.12,0.229723125,0.390766352,NA,0.173873146,90896.85404,522776.8412,0.204283599
R,Peter Lake,2002,246,9/3/02,CYCLO,OCOP,Cyclopoid,4818.84,0.357393125,0.593893438,NA,0.247252533,68172.64053,275720.6965,0.163748712
R,Peter Lake,2002,246,9/3/02,DAPH,CLAD,Daphnia,2224.08,0.51834,1.424620074,NA,0.177230056,31464.29563,177533.6322,0.252917976
R,Peter Lake,2002,246,9/3/02,DIA,CLAD,Diaphanosoma birgei,4571.72,0.540911625,0.909007233,NA,0.0375,64676.60768,1724709.538,1.567773445
R,Peter Lake,2002,246,9/3/02,MESOC,CCOP,Mesocyclops edax,1019.37,0.848824545,4.458547863,NA,0.231808059,14421.1355,62211.53636,0.277373112
R,Peter Lake,2002,246,9/3/02,NAUP,OCOP,Nauplii,2193.19,0.143948209,0.801239443,NA,0.143749886,31027.29152,215842.1995,0.172941284
T,Tuesday Lake,2002,247,9/4/02,BOSM,CLAD,Bosmina longirostris,243.871875,0.195666513,0.259832127,NA,0.082763797,3450.081279,41685.87496,0.01083133
T,Tuesday Lake,2002,247,9/4/02,CYCLO,OCOP,Cyclopoid,1569.534375,0.385491225,0.720025212,NA,0.141448413,22204.36926,156978.5681,0.113028527
T,Tuesday Lake,2002,247,9/4/02,DIA,CLAD,Diaphanosoma birgei,6.253125,0.265109,0.08885273,NA,0.098631987,88.46362254,896.9060126,7.97E-05
T,Tuesday Lake,2002,247,9/4/02,MESOC,CCOP,Mesocyclops edax,706.603125,0.628075913,0.933545893,NA,0.182725419,9996.389346,54707.16336,0.051071648
T,Tuesday Lake,2002,247,9/4/02,NAUP,OCOP,Nauplii,1688.34375,0.172121413,0.875920029,NA,0.119847113,23885.17808,199297.0664,0.174568292
R,Peter Lake,2002,252,9/9/02,BOSM,CLAD,Bosmina longirostris,6234.5,0.23047725,0.389391613,NA,0.173873146,88200.13269,507267.1353,0.197525568
R,Peter Lake,2002,252,9/9/02,CYCLO,OCOP,Cyclopoid,3397.8025,0.356415875,0.608043882,NA,0.247252533,48069.07231,194412.8612,0.118211551
R,Peter Lake,2002,252,9/9/02,DAPH,CLAD,Daphnia,2400.2825,0.524510139,1.389695931,NA,0.177230056,33957.05108,191598.7152,0.266263955
R,Peter Lake,2002,252,9/9/02,DIA,CLAD,Diaphanosoma birgei,2119.73,0.58800303,1.110247336,NA,0.0375,29988.04511,799681.203,0.887843925
R,Peter Lake,2002,252,9/9/02,MESOC,CCOP,Mesocyclops edax,997.52,0.838228438,3.9839284,NA,0.231808059,14112.02123,60878.04403,0.242533769
R,Peter Lake,2002,252,9/9/02,NAUP,OCOP,Nauplii,685.795,0.160085455,0.847814732,NA,0.143749886,9702.014595,67492.32908,0.057220991
T,Tuesday Lake,2002,253,9/10/02,BOSM,CLAD,Bosmina longirostris,4301.5,NA,NA,NA,0.082763797,60853.77669,735270.4822,NA
T,Tuesday Lake,2002,253,9/10/02,CYCLO,OCOP,Cyclopoid,7321.6,NA,NA,NA,0.141448413,103579.4517,732277.2299,NA
T,Tuesday Lake,2002,253,9/10/02,MESOC,CCOP,Mesocyclops edax,1822.1,NA,NA,NA,0.182725419,25777.44194,141072.0089,NA
T,Tuesday Lake,2002,253,9/10/02,NAUP,OCOP,Nauplii,9783.5,NA,NA,NA,0.119847113,138408.2121,1154873.141,NA
T,Tuesday Lake,2002,264,9/21/02,FCHYD,CLAD,Alona,7.500625,0.25328,0.466767949,NA,0.163902147,106.1121373,647.4115163,0.000302191
T,Tuesday Lake,2002,264,9/21/02,BOSM,CLAD,Bosmina longirostris,375.03125,0.230680673,0.379429741,NA,0.082763797,5305.606867,64105.40696,0.024323498
R,Peter Lake,2002,264,9/21/02,BOSM,CLAD,Bosmina longirostris,5687.5,0.250222,0.470211391,NA,0.173873146,80461.66567,462760.7398,0.217595371
R,Peter Lake,2002,264,9/21/02,CDAP,CLAD,Ceriodaphnia,31.25,0.54531,1.343246868,NA,0.2135,442.0970641,2070.712244,0.002781478
